tree_id,created_at,block_id,tree_dbh,stump_diam,is_OnCurb,health,spc_common,steward,guards,sidewalk_damaged,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,latitude,longitude,is_dead,is_stump
208761,2015-09-08,107164,14,0,1,2.0,honeylocust,1.0,Harmful,0.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,327 EAST 64 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,40.7630799218316,-73.96064456272003,0,0
190395,2015-08-30,107488,9,0,1,2.0,honeylocust,3.0,Harmful,0.0,Volunteer,BranchOther,0,0,0,0,0,0,0,0,1,203 EAST 72 STREET,10021,New York,108,1,Manhattan,4,76,28,MN31,Lenox Hill-Roosevelt Island,1012600,40.769639050423706,-73.96012716653067,0,0
187234,2015-08-29,218941,18,0,1,2.0,ginkgo,0.0,None,1.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,125 FT GREENE PLACE,11217,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3003500,40.6860602071579,-73.97628863705064,0,0
205785,2015-09-06,106342,10,0,1,2.0,ginkgo,1.0,Harmful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,268 WEST 73 STREET,10023,New York,107,1,Manhattan,6,67,29,MN14,Lincoln Square,1015900,40.780171873919386,-73.98337930093409,0,0
201410,2015-09-04,102977,3,0,1,2.0,ginkgo,0.0,None,0.0,NYC Parks Staff,None,0,0,0,0,0,0,0,0,0,212 FORSYTH STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1003601,40.72311463323263,-73.99033070458827,0,0
208760,2015-09-08,107164,17,0,1,2.0,ginkgo,1.0,Harmful,0.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,340 EAST 64 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,40.7629982865116,-73.96045231030908,0,0
208763,2015-09-08,107164,14,0,1,2.0,honeylocust,1.0,Harmful,0.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,327 EAST 64 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,40.76313613142997,-73.96077693381598,0,0
189626,2015-08-30,223423,11,0,1,2.0,ginkgo,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,75 7 AVENUE,11217,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015900,40.67490333891054,-73.97505728387982,0,0
190394,2015-08-30,107488,11,0,1,2.0,honeylocust,3.0,Harmful,1.0,Volunteer,BranchOther,0,0,0,0,0,0,0,0,1,203 EAST 72 STREET,10021,New York,108,1,Manhattan,4,76,28,MN31,Lenox Hill-Roosevelt Island,1012600,40.76960162372808,-73.96003887726967,0,0
200471,2015-09-03,104861,4,0,1,2.0,ginkgo,1.0,None,0.0,Volunteer,MetalGrates,0,1,0,0,0,0,0,0,0,115 WEST 46 STREET,10036,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1011900,40.7575704444091,-73.98285451731736,0,0
179834,2015-08-27,102993,19,0,0,2.0,ginkgo,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,190 FORSYTH STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1003601,40.72206572518783,-73.9911001715579,0,0
180251,2015-08-27,106093,11,0,1,2.0,honeylocust,1.0,Helpful,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,31 WEST 60 STREET,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,40.76964206462148,-73.98370686371007,0,0
209063,2015-09-08,415850,11,0,1,1.0,honeylocust,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,286 ROMA AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,40.559182784116466,-74.10593025322113,0,0
201590,2015-09-04,338263,2,0,0,1.0,honeylocust,1.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,2-008 BEACH 108 STREET,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4093800,40.582117378332185,-73.82864618675484,0,0
187054,2015-08-29,106107,9,0,1,2.0,honeylocust,1.0,Unsure,0.0,NYC Parks Staff,"MetalGrates,BranchOther",0,1,0,0,0,0,0,0,1,1880 BROADWAY,10023,New York,107,1,Manhattan,6,75,27,MN14,Lincoln Square,1014900,40.77046434714469,-73.98179160516962,0,0
201811,2015-09-04,338314,2,0,0,1.0,honeylocust,1.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,104-008 ROCKAWAY BEACH BOULEVARD,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4093800,40.58306474243835,-73.82538141635906,0,0
208863,2015-09-08,219320,4,0,1,2.0,honeylocust,0.0,None,0.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,275 CLASSON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,40.69153074391603,-73.96062866815528,0,0
195995,2015-09-01,104413,3,0,1,1.0,honeylocust,0.0,None,0.0,Volunteer,"Stones,BranchOther",1,0,0,0,0,0,0,0,1,3 EAST 29 STREET,10016,New York,105,1,Manhattan,4,75,28,MN17,Midtown-Midtown South,1007400,40.744866526894505,-73.98598250883435,0,0
190386,2015-08-30,107488,10,0,1,2.0,honeylocust,3.0,Helpful,0.0,Volunteer,"RootOther,TrunkOther,BranchOther",0,0,1,0,0,1,0,0,1,239 EAST 72 STREET,10021,New York,108,1,Manhattan,4,76,28,MN31,Lenox Hill-Roosevelt Island,1012600,40.76916627113935,-73.9590118876348,0,0
208819,2015-09-08,107238,12,0,1,2.0,honeylocust,3.0,Harmful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,333 EAST 66 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011800,40.764324420146224,-73.9594592284515,0,0
200697,2015-09-03,215932,10,0,1,2.0,American linden,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,246 DRIGGS AVENUE,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,40.72286387838295,-73.94759301402212,0,0
189599,2015-08-30,223168,3,0,1,2.0,American linden,1.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,44 PROSPECT PARK WEST,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3016500,40.669723765221214,-73.97268165254152,0,0
187229,2015-08-29,104671,4,0,1,1.0,honeylocust,3.0,Helpful,0.0,NYC Parks Staff,"RootOther,TrunkOther,BranchOther",0,0,1,0,0,1,0,0,1,301 MADISON AVENUE,10017,New York,105,1,Manhattan,4,73,27,MN20,Murray Hill-Kips Bay,1008200,40.75235027872372,-73.97971636953785,0,0
192892,2015-08-31,210568,8,0,1,2.0,ginkgo,0.0,None,0.0,TreesCount Staff,BranchLights,0,0,0,0,0,0,1,0,0,3792 BEDFORD AVENUE,11229,Brooklyn,315,3,Brooklyn,48,41,17,BK44,Madison,3054800,40.60963577616657,-73.94855770955621,0,0
206381,2015-09-06,105376,10,0,1,2.0,ginkgo,1.0,Harmful,0.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,400 2 AVENUE,10010,New York,106,1,Manhattan,2,74,27,MN21,Gramercy,1006400,40.738155307914035,-73.98054733919605,0,0
187061,2015-08-29,106107,6,0,1,2.0,honeylocust,1.0,Unsure,0.0,NYC Parks Staff,"MetalGrates,TrunkOther",0,1,0,0,0,1,0,0,0,25 CENTRAL PARK WEST,10023,New York,107,1,Manhattan,6,75,27,MN14,Lincoln Square,1014900,40.770050688083366,-73.98079174857948,0,0
189365,2015-08-30,223743,8,0,1,2.0,honeylocust,3.0,Helpful,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,200 STERLING PLACE,11217,Brooklyn,306,3,Brooklyn,39,52,20,BK64,Prospect Heights,3016100,40.676725388466856,-73.97265211582584,0,0
161340,2015-08-20,230864,14,0,1,2.0,honeylocust,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,1600 CHURCH AVENUE,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051200,40.64872085303549,-73.9646957314448,0,0
204224,2015-09-05,217797,13,0,1,2.0,honeylocust,0.0,None,1.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,296 POWERS STREET,11211,Brooklyn,301,3,Brooklyn,34,53,18,BK90,East Williamsburg,3048100,40.71308988154833,-73.93895705650718,0,0
190435,2015-08-30,106099,11,0,1,2.0,honeylocust,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,132 WEST 60 STREET,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,40.770558620044575,-73.9861634988138,0,0
193092,2015-08-31,225564,12,0,1,2.0,honeylocust,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,367 PROSPECT AVENUE,11215,Brooklyn,307,3,Brooklyn,38,44,21,BK37,Park Slope-Gowanus,3014900,40.66116852618676,-73.98577304556501,0,0
209331,2015-09-08,222706,12,0,1,2.0,honeylocust,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,1488 GREENE AVENUE,11237,Brooklyn,304,3,Brooklyn,37,53,18,BK77,Bushwick North,3044100,40.70233781917689,-73.91521777074148,0,0
200439,2015-09-03,102449,6,0,1,2.0,ginkgo,0.0,None,1.0,NYC Parks Staff,"Stones,TrunkOther",1,0,0,0,0,1,0,0,0,8 HENRY STREET,10038,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1002700,40.712695582657275,-73.99769318960969,0,0
180252,2015-08-27,106093,8,0,1,1.0,honeylocust,1.0,Helpful,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,31 WEST 60 STREET,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,40.769614760294,-73.98364215184338,0,0
180434,2015-08-27,229835,6,0,1,2.0,ginkgo,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,1600 AVENUE L,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3053800,40.6203764506935,-73.95847825842672,0,0
209045,2015-09-08,225648,6,0,1,2.0,honeylocust,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,639 4 AVENUE,11232,Brooklyn,307,3,Brooklyn,38,51,20,BK37,Park Slope-Gowanus,3014300,40.66357180023084,-73.99457015014323,0,0
201593,2015-09-04,338263,2,0,0,2.0,honeylocust,1.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,2-008 BEACH 108 STREET,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4093800,40.58221487046158,-73.82831042299202,0,0
193069,2015-08-31,210437,13,0,1,2.0,honeylocust,0.0,None,0.0,TreesCount Staff,"Stones,BranchLights",1,0,0,0,0,0,1,0,0,2724 QUENTIN ROAD,11229,Brooklyn,315,3,Brooklyn,48,41,17,BK44,Madison,3054800,40.60955151419967,-73.9457410798543,0,0
189243,2015-08-30,223527,13,0,1,2.0,American linden,0.0,None,1.0,Volunteer,"Stones,RootOther,TrunkOther",1,0,1,0,0,1,0,0,0,214 ST JOHNS PLACE,11217,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015900,40.67586568888086,-73.97278999947494,0,0
180516,2015-08-27,344567,9,0,1,0.0,ginkgo,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,62-015 MYRTLE AVENUE,11385,Ridgewood,405,4,Queens,30,37,15,QN19,Glendale,4057700,40.70099719320924,-73.89270306926588,0,0
208860,2015-09-08,219320,17,0,1,2.0,honeylocust,0.0,None,1.0,Volunteer,"RootOther,TrunkOther",0,0,1,0,0,1,0,0,0,283 CLASSON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,40.691246946793136,-73.96056700656774,0,0
204033,2015-09-05,106892,7,0,1,2.0,honeylocust,1.0,Harmful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,2681 BROADWAY,10025,New York,107,1,Manhattan,6,69,31,MN12,Upper West Side,1019100,40.79880048648503,-73.96897588563444,0,0
208410,2015-09-07,345647,8,0,1,2.0,ginkgo,0.0,None,0.0,Volunteer,"Stones,TrunkOther,BranchLights,BranchOther",1,0,0,0,0,1,1,0,1,315 ONDERDONK AVENUE,11385,Ridgewood,405,4,Queens,34,37,12,QN20,Ridgewood,4053900,40.70871281397412,-73.91480707343258,0,0
170023,2015-08-24,100449,2,0,0,2.0,honeylocust,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,120 LIBERTY STREET,10048,New York,101,1,Manhattan,1,65,26,MN25,Battery Park City-Lower Manhattan,1001300,40.71007644255111,-74.01226648426427,0,0
189583,2015-08-30,219478,4,0,1,2.0,ginkgo,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,68 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK68,Fort Greene,3018700,40.69577266456954,-73.97068954436763,0,0
189500,2015-08-30,223361,15,0,1,2.0,honeylocust,3.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,925 PRESIDENT STREET,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3016500,40.67249782707868,-73.97235367387583,0,0
189902,2015-08-30,223586,12,0,1,2.0,ginkgo,1.0,Harmful,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,23 7 AVENUE,11217,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015900,40.67688867789059,-73.9737185112562,0,0
187294,2015-08-29,109688,9,0,1,2.0,honeylocust,0.0,None,0.0,Volunteer,"Stones,TrunkOther,BranchOther",1,0,0,0,0,1,0,0,1,110 ST NICHOLAS AVENUE,10026,New York,110,1,Manhattan,9,70,30,MN11,Central Harlem South,1021800,40.80278452172171,-73.9525171573011,0,0
192893,2015-08-31,210568,10,0,1,2.0,ginkgo,0.0,None,0.0,TreesCount Staff,BranchLights,0,0,0,0,0,0,1,0,0,2423 QUENTIN ROAD,11229,Brooklyn,315,3,Brooklyn,48,41,17,BK44,Madison,3054800,40.609498885165344,-73.9485315241513,0,0
206382,2015-09-06,105376,11,0,1,2.0,honeylocust,1.0,Harmful,0.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,400 2 AVENUE,10010,New York,106,1,Manhattan,2,74,27,MN21,Gramercy,1006400,40.73824263013364,-73.98048351591714,0,0
189249,2015-08-30,223527,11,0,1,2.0,American linden,0.0,None,1.0,Volunteer,"Stones,TrunkOther",1,0,0,0,0,1,0,0,0,238 ST JOHNS PLACE,11217,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015900,40.67561104810398,-73.97213743123869,0,0
189251,2015-08-30,223527,7,0,1,2.0,ginkgo,1.0,Unsure,0.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,242 ST JOHNS PLACE,11217,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015900,40.67551014283506,-73.97187884501805,0,0
201817,2015-09-04,338314,2,0,0,0.0,American linden,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,103-04 ROCKAWAY BEACH BOULEVARD,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4093800,40.583448808962444,-73.82405773320552,0,0
201819,2015-09-04,338314,2,0,0,0.0,American linden,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,102-20 ROCKAWAY BEACH BOULEVARD,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4093800,40.58350299022843,-73.82387098920358,0,0
204025,2015-09-05,218365,3,0,1,2.0,honeylocust,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,390 MORGAN AVENUE,11211,Brooklyn,301,3,Brooklyn,34,50,18,BK90,East Williamsburg,3044900,40.71763375446986,-73.93663138986484,0,0
193395,2015-09-01,340964,10,0,1,2.0,honeylocust,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,34-041 78 STREET,11372,Jackson Heights,403,4,Queens,25,34,13,QN28,Jackson Heights,4028500,40.75182476724454,-73.88841975636886,0,0
210541,2015-09-08,216081,14,0,1,2.0,American linden,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,93 DIAMOND STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,40.72566318601352,-73.94694311762747,0,0
184749,2015-08-29,505305,3,0,1,1.0,London planetree,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,546 EAST 181 STREET,10457,Bronx,206,2,Bronx,15,86,33,BX17,East Tremont,2037504,40.85153000922133,-73.89377521412185,0,0
185678,2015-08-29,504449,2,0,1,2.0,American elm,1.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,70 EAST 183 STREET,10453,Bronx,205,2,Bronx,14,86,33,BX40,Fordham South,2023900,40.85811920580536,-73.90218779990661,0,0
182059,2015-08-28,303510,22,0,1,1.0,London planetree,0.0,None,1.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,37-011 47 AVENUE,11101,Long Island City,402,4,Queens,26,37,12,QN31,Hunters Point-Sunnyside-West Maspeth,4017900,40.742227975764685,-73.92783662495987,0,0
182170,2015-08-28,228523,27,0,1,2.0,London planetree,0.0,None,0.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,5414 11 AVENUE,11219,Brooklyn,312,3,Brooklyn,44,48,17,BK88,Borough Park,3021800,40.63461036089849,-73.99982555437511,0,0
161371,2015-08-20,339703,25,0,1,2.0,London planetree,0.0,None,1.0,TreesCount Staff,"Stones,BranchLights",1,0,0,0,0,0,1,0,0,32-024 ANCHOR DRIVE,11691,Far Rockaway,414,4,Queens,31,23,10,QN15,Far Rockaway-Bayswater,4100801,40.610953039810774,-73.7701119046339,0,0
195488,2015-09-01,413493,10,0,1,1.0,Amur maple,0.0,None,1.0,TreesCount Staff,"RootOther,BranchLights",0,0,1,0,0,0,1,0,0,973 ARMSTRONG AVENUE,10308,Staten Island,503,5,Staten Island,51,62,24,SI54,Great Kills,5014607,40.55832020616527,-74.16176843708956,0,0
184924,2015-08-29,504108,3,0,1,0.0,American elm,0.0,None,0.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,1936 ANTHONY AVENUE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2038100,40.84983560625613,-73.90281035245803,0,0
192294,2015-08-31,327484,37,0,1,2.0,London planetree,0.0,None,1.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,117-024 201 PLACE,11412,Saint Albans,412,4,Queens,27,33,14,QN08,St. Albans,4038400,40.69414596649315,-73.7505809837239,0,0
188761,2015-08-30,302394,17,0,1,2.0,London planetree,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,20-056 20 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,40.783437262155715,-73.91459447204626,0,0
189940,2015-08-30,302377,13,0,1,2.0,London planetree,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,20-044 24 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,40.78183619303114,-73.91206577688445,0,0
163875,2015-08-21,208277,14,0,1,1.0,London planetree,0.0,None,0.0,NYC Parks Staff,None,0,0,0,0,0,0,0,0,0,2847 KNAPP STREET,11235,Brooklyn,315,3,Brooklyn,48,59,22,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3062200,40.58453675842773,-73.93097316077315,0,0
171588,2015-08-24,408752,25,0,1,2.0,London planetree,0.0,None,1.0,Volunteer,BranchLights,0,0,0,0,0,0,1,0,0,109 ROMAN AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5029104,40.61544132982603,-74.16442171984586,0,0
181473,2015-08-28,106550,12,0,1,2.0,London planetree,1.0,Harmful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,61 WEST 88 STREET,10024,New York,107,1,Manhattan,6,69,30,MN12,Upper West Side,1017300,40.78755732166394,-73.97055355284611,0,0
179494,2015-08-27,349428,8,0,1,1.0,American elm,0.0,None,1.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,110-022 COLONIAL AVENUE,11375,Forest Hills,406,4,Queens,29,27,16,QN17,Forest Hills,4074500,40.73791650447109,-73.8489220158499,0,0
179651,2015-08-27,349433,17,0,1,1.0,London planetree,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,110-022 COLONIAL AVENUE,11375,Forest Hills,406,4,Queens,29,27,16,QN17,Forest Hills,4074700,40.737531101147574,-73.84843342902634,0,0
188661,2015-08-30,312637,5,0,1,2.0,London planetree,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,33-082 170 STREET,11358,Flushing,407,4,Queens,19,26,11,QN51,Murray Hill,4114100,40.765096654425534,-73.79585205192946,0,0
188386,2015-08-30,302321,18,0,1,2.0,London planetree,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,20-070 27 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,40.77997368915533,-73.91049676852056,0,0
192037,2015-08-31,203632,29,0,1,2.0,London planetree,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,230 90 STREET,11209,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3005800,40.62103615128787,-74.03391951302535,0,0
190115,2015-08-30,106491,17,0,1,2.0,willow oak,1.0,Harmful,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,40 WEST 86 STREET,10024,New York,107,1,Manhattan,6,69,29,MN12,Upper West Side,1016900,40.78603545543292,-73.97136275805653,0,0
119244,2015-08-04,331240,18,0,1,2.0,silver maple,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,227-003 145 AVENUE,11413,Springfield Gardens,413,4,Queens,31,31,10,QN03,Springfield Gardens South-Brookville,4068000,40.662434638966616,-73.75219520944026,0,0
121659,2015-08-05,409102,9,0,1,2.0,silver maple,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,86 BOLIVAR STREET,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5017300,40.60249347336218,-74.1173718409482,0,0
143237,2015-08-13,406298,16,0,1,2.0,silver maple,0.0,None,0.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,302 HAMDEN AVENUE,10306,Staten Island,502,5,Staten Island,50,64,24,SI45,New Dorp-Midland Beach,5011202,40.57845115848064,-74.09984423227807,0,0
132105,2015-08-09,228993,39,0,1,1.0,silver maple,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,401 EAST 3 STREET,11218,Brooklyn,312,3,Brooklyn,39,44,17,BK41,Kensington-Ocean Parkway,3048800,40.64218647848739,-73.97711678832722,0,0
118769,2015-08-04,102847,5,0,1,1.0,Turkish hazelnut,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,131 NORFOLK STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1003001,40.719759138377796,-73.98660086329274,0,0
151575,2015-08-16,348457,25,0,1,2.0,silver maple,0.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,86-001 66 AVENUE,11374,Rego Park,406,4,Queens,29,28,15,QN18,Rego Park,4069702,40.71947082475158,-73.86006187486797,0,0
143026,2015-08-13,337054,32,0,1,1.0,silver maple,1.0,Helpful,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,219-008 138 ROAD,11413,Springfield Gardens,413,4,Queens,31,29,14,QN66,Laurelton,4035800,40.673351655728666,-73.75326962425427,0,0
165029,2015-08-22,322269,35,0,1,2.0,silver maple,0.0,None,1.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,207-015 36 AVENUE,11361,Bayside,411,4,Queens,19,26,11,QN46,Bayside-Bayside Hills,4112900,40.7662955931536,-73.77954308373778,0,0
157920,2015-08-18,323297,3,0,1,2.0,black cherry,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,222-021 KENILWORTH DRIVE,11364,Oakland Gardens,411,4,Queens,23,26,16,QN42,Oakland Gardens,4138501,40.75690759213043,-73.75653466318799,0,0
131562,2015-08-09,349372,24,0,1,2.0,silver maple,0.0,None,1.0,NYC Parks Staff,RootOther,0,0,1,0,0,0,0,0,0,102-039 63 AVENUE,11375,Forest Hills,406,4,Queens,29,27,16,QN17,Forest Hills,4071900,40.734105299793065,-73.85375547780835,0,0
153022,2015-08-17,305766,19,0,1,2.0,silver maple,0.0,None,1.0,Volunteer,"Stones,TrunkOther",1,0,0,0,0,1,0,0,0,181-018 KILDARE ROAD,11432,Jamaica,408,4,Queens,24,24,11,QN06,Jamaica Estates-Holliswood,4127700,40.72499954735958,-73.7862539618821,0,0
162964,2015-08-20,406867,16,0,1,2.0,silver maple,0.0,None,1.0,TreesCount Staff,"Stones,RootOther,BranchLights",1,0,1,0,0,0,1,0,0,91 MC VEIGH AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthous,5027705,40.588712582343504,-74.15250829368087,0,0
159649,2015-08-19,315041,6,0,1,2.0,eastern redcedar,0.0,None,0.0,Volunteer,"Stones,BranchLights",1,0,0,0,0,0,1,0,0,125-007 14 AVENUE,11356,College Point,407,4,Queens,19,27,11,QN23,College Point,4094700,40.785331699005575,-73.84269904004744,0,0
164329,2015-08-21,312996,39,0,1,2.0,silver maple,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,156-001 33 AVENUE,11354,Flushing,407,4,Queens,19,40,11,QN51,Murray Hill,4115100,40.768431370782906,-73.8082914975296,0,0
176111,2015-08-26,230587,3,0,1,2.0,eastern redcedar,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,529 EAST 22 STREET,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051601,40.639636998375025,-73.95696074016637,0,0
178894,2015-08-26,222330,4,0,1,2.0,black cherry,0.0,None,0.0,Volunteer,"TrunkOther,BranchLights",0,0,0,0,0,1,1,0,0,816 WYCKOFF AVENUE,11237,Brooklyn,304,3,Brooklyn,37,54,18,BK77,Bushwick North,3043900,40.69791921791782,-73.90830663505174,0,0
162178,2015-08-20,227513,20,0,1,2.0,silver maple,0.0,None,1.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,909 AVENUE O,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3044200,40.61242515683779,-73.96444166434875,0,0
73302,2015-07-16,340949,8,0,1,2.0,silver maple,1.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,34-015 73 STREET,11372,Jackson Heights,403,4,Queens,25,34,13,QN28,Jackson Heights,4028900,40.75237428897951,-73.89324990156877,0,0
